5,0.273,"E Metro Div 1",9,9,0,0
4,0.273,"E Metro Div 1",37,35,1,1
3,0.273,"E Metro Div 1",82,62,14,6
2,0.273,"E Metro Div 1",183,92,61,30
1,0.273,"E Metro Div 1",194,52,99,43
0,0.273,"E Metro Div 1",111,0,75,36
6,0.297,"E Metro Div 2",2,2,0,0
5,0.297,"E Metro Div 2",9,8,1,0
4,0.297,"E Metro Div 2",33,21,3,9
3,0.297,"E Metro Div 2",100,69,23,8
2,0.297,"E Metro Div 2",168,80,59,29
1,0.297,"E Metro Div 2",152,40,78,34
0,0.297,"E Metro Div 2",86,0,56,30
5,0.297,"E Midland Div 1",14,13,1,0
4,0.297,"E Midland Div 1",36,30,5,1
3,0.297,"E Midland Div 1",106,73,23,10
2,0.297,"E Midland Div 1",175,77,61,37
1,0.297,"E Midland Div 1",188,44,96,48
0,0.297,"E Midland Div 1",81,0,51,30
5,0.306,"E Midland Div 2",10,8,0,2
4,0.306,"E Midland Div 2",45,34,6,5
3,0.306,"E Midland Div 2",109,74,22,13
2,0.306,"E Midland Div 2",175,79,66,30
1,0.306,"E Midland Div 2",169,42,89,38
0,0.306,"E Midland Div 2",76,0,54,22
6,0.328,"E Morningstar Div 1",1,1,0,0
5,0.328,"E Morningstar Div 1",9,7,0,2
4,0.328,"E Morningstar Div 1",57,46,7,4
3,0.328,"E Morningstar Div 1",112,76,21,15
2,0.328,"E Morningstar Div 1",165,65,64,36
1,0.328,"E Morningstar Div 1",150,34,87,29
0,0.328,"E Morningstar Div 1",64,0,50,14
5,0.318,"E Morningstar Div 2",9,8,0,1
4,0.318,"E Morningstar Div 2",47,39,4,4
3,0.318,"E Morningstar Div 2",119,81,26,12
2,0.318,"E Morningstar Div 2",187,72,71,44
1,0.318,"E Morningstar Div 2",169,41,89,39
0,0.318,"E Morningstar Div 2",65,0,51,14
5,0.328,"E Pacific Div 1",6,6,0,0
4,0.328,"E Pacific Div 1",44,36,4,4
3,0.328,"E Pacific Div 1",118,70,24,24
2,0.328,"E Pacific Div 1",161,66,59,36
1,0.328,"E Pacific Div 1",131,26,75,30
0,0.328,"E Pacific Div 1",62,0,42,20
6,0.304,"E Pacific Div 2",1,1,0,0
5,0.304,"E Pacific Div 2",16,16,0,0
4,0.304,"E Pacific Div 2",36,25,9,2
3,0.304,"E Pacific Div 2",109,80,19,10
2,0.304,"E Pacific Div 2",156,69,62,25
1,0.304,"E Pacific Div 2",170,41,86,43
0,0.304,"E Pacific Div 2",80,0,56,24
5,0.294,"E Piedmont Div 1",10,10,0,0
4,0.294,"E Piedmont Div 1",33,26,6,1
3,0.294,"E Piedmont Div 1",130,97,20,13
2,0.294,"E Piedmont Div 1",207,101,74,32
1,0.294,"E Piedmont Div 1",198,49,110,39
0,0.294,"E Piedmont Div 1",92,0,73,19
6,0.334,"E Piedmont Div 2",2,2,0,0
5,0.334,"E Piedmont Div 2",14,10,0,4
4,0.334,"E Piedmont Div 2",70,57,6,7
3,0.334,"E Piedmont Div 2",144,90,33,21
2,0.334,"E Piedmont Div 2",176,71,75,30
1,0.334,"E Piedmont Div 2",178,39,100,39
0,0.334,"E Piedmont Div 2",78,0,55,23
6,0.348,"E Plaza Div 1",2,2,0,0
5,0.348,"E Plaza Div 1",11,11,0,0
4,0.348,"E Plaza Div 1",40,33,5,2
3,0.348,"E Plaza Div 1",103,69,22,12
2,0.348,"E Plaza Div 1",125,49,58,18
1,0.348,"E Plaza Div 1",95,12,61,22
0,0.348,"E Plaza Div 1",42,0,30,12
6,0.304,"E Plaza Div 2",2,2,0,0
5,0.304,"E Plaza Div 2",4,4,0,0
4,0.304,"E Plaza Div 2",37,28,5,4
3,0.304,"E Plaza Div 2",64,44,13,7
2,0.304,"E Plaza Div 2",102,48,42,12
1,0.304,"E Plaza Div 2",104,22,52,30
0,0.304,"E Plaza Div 2",51,0,36,15
6,0.321,"E Prairie Div 1",1,1,0,0
5,0.321,"E Prairie Div 1",11,11,0,0
4,0.321,"E Prairie Div 1",54,46,4,4
3,0.321,"E Prairie Div 1",136,88,29,19
2,0.321,"E Prairie Div 1",242,101,92,49
1,0.321,"E Prairie Div 1",191,44,116,31
0,0.321,"E Prairie Div 1",73,0,50,23
6,0.309,"E Prairie Div 2",1,1,0,0
5,0.309,"E Prairie Div 2",15,13,2,0
4,0.309,"E Prairie Div 2",54,42,4,8
3,0.309,"E Prairie Div 2",128,86,23,19
2,0.309,"E Prairie Div 2",213,90,75,48
1,0.309,"E Prairie Div 2",206,41,101,64
0,0.309,"E Prairie Div 2",93,0,68,25
5,0.298,"E Seaboard Div 1",5,5,0,0
4,0.298,"E Seaboard Div 1",39,32,4,3
3,0.298,"E Seaboard Div 1",137,94,18,25
2,0.298,"E Seaboard Div 1",185,83,65,37
1,0.298,"E Seaboard Div 1",200,53,117,30
0,0.298,"E Seaboard Div 1",80,0,63,17
6,0.295,"E Seaboard Div 2",1,1,0,0
5,0.295,"E Seaboard Div 2",8,7,1,0
4,0.295,"E Seaboard Div 2",28,25,1,2
3,0.295,"E Seaboard Div 2",91,53,25,13
2,0.295,"E Seaboard Div 2",177,90,58,29
1,0.295,"E Seaboard Div 2",145,37,70,38
0,0.295,"E Seaboard Div 2",82,0,58,24
6,0.311,"E Sequoia Div 1",4,4,0,0
5,0.311,"E Sequoia Div 1",14,13,1,0
4,0.311,"E Sequoia Div 1",41,33,5,3
3,0.311,"E Sequoia Div 1",112,75,29,8
2,0.311,"E Sequoia Div 1",174,81,68,25
1,0.311,"E Sequoia Div 1",182,45,95,42
0,0.311,"E Sequoia Div 1",73,0,53,20
5,0.310,"E Sequoia Div 2",10,9,0,1
4,0.310,"E Sequoia Div 2",39,31,1,7
3,0.310,"E Sequoia Div 2",115,78,25,12
2,0.310,"E Sequoia Div 2",183,79,67,37
1,0.310,"E Sequoia Div 2",148,30,82,36
0,0.310,"E Sequoia Div 2",79,0,52,27
6,0.338,"E Sierra Div 1",1,1,0,0
5,0.338,"E Sierra Div 1",18,18,0,0
4,0.338,"E Sierra Div 1",55,42,9,4
3,0.338,"E Sierra Div 1",125,79,29,17
2,0.338,"E Sierra Div 1",173,71,81,21
1,0.338,"E Sierra Div 1",159,44,92,23
0,0.338,"E Sierra Div 1",61,0,44,17
6,0.357,"E Sierra Div 2",2,2,0,0
5,0.357,"E Sierra Div 2",15,15,0,0
4,0.357,"E Sierra Div 2",64,51,5,8
3,0.357,"E Sierra Div 2",134,80,32,22
2,0.357,"E Sierra Div 2",160,62,71,27
1,0.357,"E Sierra Div 2",131,18,79,34
0,0.357,"E Sierra Div 2",52,0,41,11
5,0.294,"E Skyline Div 1",7,7,0,0
4,0.294,"E Skyline Div 1",33,23,4,6
3,0.294,"E Skyline Div 1",110,68,26,16
2,0.294,"E Skyline Div 1",164,80,59,25
1,0.294,"E Skyline Div 1",175,47,91,37
0,0.294,"E Skyline Div 1",75,0,45,30
6,0.337,"E Skyline Div 2",2,2,0,0
5,0.337,"E Skyline Div 2",7,6,0,1
4,0.337,"E Skyline Div 2",45,37,3,5
3,0.337,"E Skyline Div 2",132,70,30,32
2,0.337,"E Skyline Div 2",146,64,54,28
1,0.337,"E Skyline Div 2",131,24,80,27
0,0.337,"E Skyline Div 2",55,0,36,19
6,0.307,"E Sugarloaf Div 1",1,1,0,0
5,0.307,"E Sugarloaf Div 1",9,9,0,0
4,0.307,"E Sugarloaf Div 1",49,38,5,6
3,0.307,"E Sugarloaf Div 1",114,69,28,17
2,0.307,"E Sugarloaf Div 1",163,82,54,27
1,0.307,"E Sugarloaf Div 1",165,46,91,28
0,0.307,"E Sugarloaf Div 1",81,0,67,14
5,0.348,"E Sugarloaf Div 2",9,9,0,0
4,0.348,"E Sugarloaf Div 2",57,42,6,9
3,0.348,"E Sugarloaf Div 2",124,70,38,16
2,0.348,"E Sugarloaf Div 2",180,83,65,32
1,0.348,"E Sugarloaf Div 2",138,31,91,16
0,0.348,"E Sugarloaf Div 2",42,0,35,7
5,0.344,"E Tidewater Div 1",15,15,0,0
4,0.344,"E Tidewater Div 1",57,46,7,4
3,0.344,"E Tidewater Div 1",147,84,41,22
2,0.344,"E Tidewater Div 1",179,68,74,37
1,0.344,"E Tidewater Div 1",155,32,78,45
0,0.344,"E Tidewater Div 1",57,0,45,12
5,0.318,"E Tidewater Div 2",10,9,1,0
4,0.318,"E Tidewater Div 2",42,35,3,4
3,0.318,"E Tidewater Div 2",123,80,25,18
2,0.318,"E Tidewater Div 2",162,64,65,33
1,0.318,"E Tidewater Div 2",157,37,82,38
0,0.318,"E Tidewater Div 2",68,0,49,19
5,0.292,"E Tundra Div 1",6,6,0,0
4,0.292,"E Tundra Div 1",34,26,5,3
3,0.292,"E Tundra Div 1",103,73,18,12
2,0.292,"E Tundra Div 1",210,85,73,52
1,0.292,"E Tundra Div 1",193,54,95,44
0,0.292,"E Tundra Div 1",74,0,53,21
5,0.324,"E Tundra Div 2",19,17,1,1
4,0.324,"E Tundra Div 2",46,37,6,3
3,0.324,"E Tundra Div 2",105,64,20,21
2,0.324,"E Tundra Div 2",207,90,75,42
1,0.324,"E Tundra Div 2",151,34,85,32
0,0.324,"E Tundra Div 2",66,0,55,11
6,0.363,"R Alpine Div 1",2,2,0,0
5,0.363,"R Alpine Div 1",17,17,0,0
4,0.363,"R Alpine Div 1",67,53,10,4
3,0.363,"R Alpine Div 1",147,89,40,18
2,0.363,"R Alpine Div 1",153,56,76,21
1,0.363,"R Alpine Div 1",129,31,84,14
0,0.363,"R Alpine Div 1",55,0,38,17
6,0.393,"R Alpine Div 2",6,6,0,0
5,0.393,"R Alpine Div 2",33,31,1,1
4,0.393,"R Alpine Div 2",76,57,12,7
3,0.393,"R Alpine Div 2",143,78,41,24
2,0.393,"R Alpine Div 2",151,62,74,15
1,0.393,"R Alpine Div 2",122,25,90,7
0,0.393,"R Alpine Div 2",45,0,41,4
6,0.462,"R Arcadia Div 1",7,7,0,0
5,0.462,"R Arcadia Div 1",46,36,5,5
4,0.462,"R Arcadia Div 1",94,59,18,17
3,0.462,"R Arcadia Div 1",72,34,29,9
2,0.462,"R Arcadia Div 1",81,26,49,6
1,0.462,"R Arcadia Div 1",60,10,45,5
0,0.462,"R Arcadia Div 1",34,0,26,8
6,0.403,"R Arcadia Div 2",3,3,0,0
5,0.403,"R Arcadia Div 2",36,34,2,0
4,0.403,"R Arcadia Div 2",65,46,14,5
3,0.403,"R Arcadia Div 2",99,55,32,12
2,0.403,"R Arcadia Div 2",125,43,68,14
1,0.403,"R Arcadia Div 2",106,21,65,20
0,0.403,"R Arcadia Div 2",28,0,21,7
6,0.378,"R Archipelago",10,10,0,0
5,0.378,"R Archipelago",41,38,3,0
4,0.378,"R Archipelago",90,70,12,8
3,0.378,"R Archipelago",129,72,40,17
2,0.378,"R Archipelago",147,47,85,15
1,0.378,"R Archipelago",142,37,73,32
0,0.378,"R Archipelago",85,0,61,24
6,0.350,"R Atlantic",5,5,0,0
5,0.350,"R Atlantic",15,12,1,2
4,0.350,"R Atlantic",59,51,8,0
3,0.350,"R Atlantic",91,56,27,8
2,0.350,"R Atlantic",147,65,53,29
1,0.350,"R Atlantic",121,18,80,23
0,0.350,"R Atlantic",50,0,38,12
6,0.488,"R Badlands Div 1",15,15,0,0
5,0.488,"R Badlands Div 1",58,42,9,7
4,0.488,"R Badlands Div 1",82,57,17,8
3,0.488,"R Badlands Div 1",125,56,51,18
2,0.488,"R Badlands Div 1",122,24,81,17
1,0.488,"R Badlands Div 1",53,9,35,9
0,0.488,"R Badlands Div 1",13,0,10,3
6,0.435,"R Badlands Div 2",7,7,0,0
5,0.435,"R Badlands Div 2",35,33,1,1
4,0.435,"R Badlands Div 2",73,46,16,11
3,0.435,"R Badlands Div 2",92,53,27,12
2,0.435,"R Badlands Div 2",101,30,64,7
1,0.435,"R Badlands Div 2",63,10,44,9
0,0.435,"R Badlands Div 2",31,0,27,4
6,0.388,"R Bayou Div 1",1,1,0,0
5,0.388,"R Bayou Div 1",26,22,0,4
4,0.388,"R Bayou Div 1",57,42,7,8
3,0.388,"R Bayou Div 1",85,50,25,10
2,0.388,"R Bayou Div 1",98,44,48,6
1,0.388,"R Bayou Div 1",86,17,62,7
0,0.388,"R Bayou Div 1",43,0,34,9
6,0.416,"R Bayou Div 2",8,8,0,0
5,0.416,"R Bayou Div 2",41,33,2,6
4,0.416,"R Bayou Div 2",83,60,14,9
3,0.416,"R Bayou Div 2",88,41,34,13
2,0.416,"R Bayou Div 2",105,39,48,18
1,0.416,"R Bayou Div 2",92,15,61,16
0,0.416,"R Bayou Div 2",41,0,37,4
6,0.451,"R Cascade",13,11,0,2
5,0.451,"R Cascade",48,45,3,0
4,0.451,"R Cascade",97,58,23,16
3,0.451,"R Cascade",167,81,59,27
2,0.451,"R Cascade",134,47,70,17
1,0.451,"R Cascade",90,11,71,8
0,0.451,"R Cascade",29,0,27,2
6,0.476,"R Central Div 1",13,13,0,0
5,0.476,"R Central Div 1",69,52,10,7
4,0.476,"R Central Div 1",134,90,30,14
3,0.476,"R Central Div 1",136,72,57,7
2,0.476,"R Central Div 1",91,18,67,6
1,0.476,"R Central Div 1",82,13,54,15
0,0.476,"R Central Div 1",45,0,40,5
6,0.360,"R Central Div 2",5,5,0,0
5,0.360,"R Central Div 2",39,33,1,5
4,0.360,"R Central Div 2",66,43,8,15
3,0.360,"R Central Div 2",87,57,21,9
2,0.360,"R Central Div 2",132,52,53,27
1,0.360,"R Central Div 2",139,28,81,30
0,0.360,"R Central Div 2",66,0,54,12
6,0.395,"R Coastal",3,3,0,0
5,0.395,"R Coastal",38,31,5,2
4,0.395,"R Coastal",89,65,9,15
3,0.395,"R Coastal",141,84,35,22
2,0.395,"R Coastal",139,45,73,21
1,0.395,"R Coastal",124,22,88,14
0,0.395,"R Coastal",48,0,40,8
6,0.394,"R Continental Div 1",8,8,0,0
5,0.394,"R Continental Div 1",23,21,2,0
4,0.394,"R Continental Div 1",74,55,12,7
3,0.394,"R Continental Div 1",85,50,23,12
2,0.394,"R Continental Div 1",107,37,53,17
1,0.394,"R Continental Div 1",88,10,59,19
0,0.394,"R Continental Div 1",43,0,32,11
6,0.403,"R Continental Div 2",3,2,0,1
5,0.403,"R Continental Div 2",30,25,0,5
4,0.403,"R Continental Div 2",83,56,15,12
3,0.403,"R Continental Div 2",86,52,22,12
2,0.403,"R Continental Div 2",115,37,62,16
1,0.403,"R Continental Div 2",89,13,56,20
0,0.403,"R Continental Div 2",40,0,30,10
6,0.383,"R Corridor",7,7,0,0
5,0.383,"R Corridor",39,30,1,8
4,0.383,"R Corridor",100,81,8,11
3,0.383,"R Corridor",178,102,55,21
2,0.383,"R Corridor",220,82,101,37
1,0.383,"R Corridor",173,32,118,23
0,0.383,"R Corridor",59,0,51,8
6,0.376,"R Delta Div 1",1,1,0,0
5,0.376,"R Delta Div 1",22,21,0,1
4,0.376,"R Delta Div 1",45,35,5,5
3,0.376,"R Delta Div 1",88,49,26,13
2,0.376,"R Delta Div 1",107,36,49,22
1,0.376,"R Delta Div 1",95,16,58,21
0,0.376,"R Delta Div 1",28,0,20,8
6,0.442,"R Delta Div 2",12,10,0,2
5,0.442,"R Delta Div 2",28,26,2,0
4,0.442,"R Delta Div 2",76,53,14,9
3,0.442,"R Delta Div 2",98,43,42,13
2,0.442,"R Delta Div 2",94,35,47,12
1,0.442,"R Delta Div 2",57,7,41,9
0,0.442,"R Delta Div 2",33,0,28,5
6,0.428,"R Fjord",14,12,0,2
5,0.428,"R Fjord",79,62,12,5
4,0.428,"R Fjord",139,96,25,18
3,0.428,"R Fjord",172,81,60,31
2,0.428,"R Fjord",160,58,84,18
1,0.428,"R Fjord",135,21,86,28
0,0.428,"R Fjord",75,0,63,12
6,0.458,"R Frontier Div 1",11,11,0,0
5,0.458,"R Frontier Div 1",46,38,4,4
4,0.458,"R Frontier Div 1",78,53,16,9
3,0.458,"R Frontier Div 1",105,50,42,13
2,0.458,"R Frontier Div 1",95,24,57,14
1,0.458,"R Frontier Div 1",61,14,45,2
0,0.458,"R Frontier Div 1",28,0,26,2
6,0.401,"R Frontier Div 2",5,3,0,2
5,0.401,"R Frontier Div 2",31,28,2,1
4,0.401,"R Frontier Div 2",56,40,11,5
3,0.401,"R Frontier Div 2",94,54,22,18
2,0.401,"R Frontier Div 2",113,32,57,24
1,0.401,"R Frontier Div 2",75,16,47,12
0,0.401,"R Frontier Div 2",38,0,34,4
6,0.337,"R Garden Div 1",3,3,0,0
5,0.337,"R Garden Div 1",12,11,1,0
4,0.337,"R Garden Div 1",47,33,7,7
3,0.337,"R Garden Div 1",91,60,20,11
2,0.337,"R Garden Div 1",109,48,44,17
1,0.337,"R Garden Div 1",103,22,59,22
0,0.337,"R Garden Div 1",57,0,46,11
6,0.474,"R Garden Div 2",9,9,0,0
5,0.474,"R Garden Div 2",68,57,5,6
4,0.474,"R Garden Div 2",108,70,29,9
3,0.474,"R Garden Div 2",120,53,50,17
2,0.474,"R Garden Div 2",95,23,54,18
1,0.474,"R Garden Div 2",74,12,51,11
0,0.474,"R Garden Div 2",36,0,35,1
6,0.498,"R Glacier Div 1",10,10,0,0
5,0.498,"R Glacier Div 1",42,32,5,5
4,0.498,"R Glacier Div 1",104,58,29,17
3,0.498,"R Glacier Div 1",104,54,39,11
2,0.498,"R Glacier Div 1",72,20,47,5
1,0.498,"R Glacier Div 1",56,5,43,8
0,0.498,"R Glacier Div 1",16,0,16,0
6,0.397,"R Glacier Div 2",7,6,0,1
5,0.397,"R Glacier Div 2",22,21,0,1
4,0.397,"R Glacier Div 2",84,64,14,6
3,0.397,"R Glacier Div 2",87,41,31,15
2,0.397,"R Glacier Div 2",103,41,48,14
1,0.397,"R Glacier Div 2",73,11,44,18
0,0.397,"R Glacier Div 2",54,0,47,7
6,0.343,"R Highland Div 1",3,3,0,0
5,0.343,"R Highland Div 1",18,14,3,1
4,0.343,"R Highland Div 1",53,41,4,8
3,0.343,"R Highland Div 1",107,71,22,14
2,0.343,"R Highland Div 1",148,60,56,32
1,0.343,"R Highland Div 1",113,24,69,20
0,0.343,"R Highland Div 1",66,0,59,7
6,0.411,"R Highland Div 2",2,2,0,0
5,0.411,"R Highland Div 2",31,29,2,0
4,0.411,"R Highland Div 2",87,67,15,5
3,0.411,"R Highland Div 2",127,66,45,16
2,0.411,"R Highland Div 2",142,55,66,21
1,0.411,"R Highland Div 2",90,11,69,10
0,0.411,"R Highland Div 2",39,0,33,6
6,0.407,"R Horizon",35,31,0,4
5,0.407,"R Horizon",64,50,8,6
4,0.407,"R Horizon",104,79,18,7
3,0.407,"R Horizon",128,67,47,14
2,0.407,"R Horizon",173,69,82,22
1,0.407,"R Horizon",165,31,105,29
0,0.407,"R Horizon",81,0,67,14
6,0.378,"R Juniper Div 1",4,4,0,0
5,0.378,"R Juniper Div 1",27,24,1,2
4,0.378,"R Juniper Div 1",79,60,10,9
3,0.378,"R Juniper Div 1",107,63,37,7
2,0.378,"R Juniper Div 1",150,53,74,23
1,0.378,"R Juniper Div 1",113,30,69,14
0,0.378,"R Juniper Div 1",50,0,43,7
6,0.349,"R Juniper Div 2",4,4,0,0
5,0.349,"R Juniper Div 2",14,14,0,0
4,0.349,"R Juniper Div 2",56,40,6,10
3,0.349,"R Juniper Div 2",101,64,27,10
2,0.349,"R Juniper Div 2",134,53,62,19
1,0.349,"R Juniper Div 2",109,23,60,26
0,0.349,"R Juniper Div 2",62,0,43,19
6,0.398,"R Laguna Div 1",5,5,0,0
5,0.398,"R Laguna Div 1",24,23,0,1
4,0.398,"R Laguna Div 1",69,51,12,6
3,0.398,"R Laguna Div 1",102,47,42,13
2,0.398,"R Laguna Div 1",106,39,37,30
1,0.398,"R Laguna Div 1",96,16,59,21
0,0.398,"R Laguna Div 1",40,0,31,9
6,0.504,"R Laguna Div 2",30,28,0,2
5,0.504,"R Laguna Div 2",52,41,7,4
4,0.504,"R Laguna Div 2",87,54,24,9
3,0.504,"R Laguna Div 2",117,59,50,8
2,0.504,"R Laguna Div 2",105,24,68,13
1,0.504,"R Laguna Div 2",54,5,45,4
0,0.504,"R Laguna Div 2",19,0,17,2
6,0.381,"R Maelstrom Div 1",1,1,0,0
5,0.381,"R Maelstrom Div 1",27,24,0,3
4,0.381,"R Maelstrom Div 1",56,41,7,8
3,0.381,"R Maelstrom Div 1",92,56,26,10
2,0.381,"R Maelstrom Div 1",106,40,50,16
1,0.381,"R Maelstrom Div 1",85,12,64,9
0,0.381,"R Maelstrom Div 1",39,0,27,12
6,0.421,"R Maelstrom Div 2",4,4,0,0
5,0.421,"R Maelstrom Div 2",38,33,4,1
4,0.421,"R Maelstrom Div 2",73,52,15,6
3,0.421,"R Maelstrom Div 2",76,51,21,4
2,0.421,"R Maelstrom Div 2",110,31,60,19
1,0.421,"R Maelstrom Div 2",84,14,61,9
0,0.421,"R Maelstrom Div 2",29,0,24,5
6,0.423,"R Magnolia Div 1",11,11,0,0
5,0.423,"R Magnolia Div 1",39,35,3,1
4,0.423,"R Magnolia Div 1",73,53,17,3
3,0.423,"R Magnolia Div 1",99,57,31,11
2,0.423,"R Magnolia Div 1",104,32,61,11
1,0.423,"R Magnolia Div 1",77,15,52,10
0,0.423,"R Magnolia Div 1",41,0,39,2
6,0.477,"R Magnolia Div 2",19,19,0,0
5,0.477,"R Magnolia Div 2",63,49,10,4
4,0.477,"R Magnolia Div 2",73,46,16,11
3,0.477,"R Magnolia Div 2",89,41,33,15
2,0.477,"R Magnolia Div 2",65,17,41,7
1,0.477,"R Magnolia Div 2",70,9,55,6
0,0.477,"R Magnolia Div 2",31,0,26,5
6,0.457,"R Maritime Div 1",14,12,0,2
5,0.457,"R Maritime Div 1",37,34,3,0
4,0.457,"R Maritime Div 1",80,57,17,6
3,0.457,"R Maritime Div 1",87,34,34,19
2,0.457,"R Maritime Div 1",103,36,58,9
1,0.457,"R Maritime Div 1",66,12,47,7
0,0.457,"R Maritime Div 1",27,0,26,1
6,0.426,"R Maritime Div 2",8,6,0,2
5,0.426,"R Maritime Div 2",38,31,4,3
4,0.426,"R Maritime Div 2",66,53,9,4
3,0.426,"R Maritime Div 2",85,41,32,12
2,0.426,"R Maritime Div 2",92,30,51,11
1,0.426,"R Maritime Div 2",71,11,48,12
0,0.426,"R Maritime Div 2",36,0,28,8
6,0.371,"R Memorial",6,6,0,0
5,0.371,"R Memorial",36,30,5,1
4,0.371,"R Memorial",65,53,5,7
3,0.371,"R Memorial",150,85,40,25
2,0.371,"R Memorial",183,78,73,32
1,0.371,"R Memorial",140,24,94,22
0,0.371,"R Memorial",62,0,59,3
6,0.512,"R Meridian Div 1",27,25,0,2
5,0.512,"R Meridian Div 1",87,69,15,3
4,0.512,"R Meridian Div 1",172,103,50,19
3,0.512,"R Meridian Div 1",191,78,86,27
2,0.512,"R Meridian Div 1",152,38,95,19
1,0.512,"R Meridian Div 1",71,9,50,12
0,0.512,"R Meridian Div 1",26,0,26,0
6,0.443,"R Meridian Div 2",8,6,0,2
5,0.443,"R Meridian Div 2",59,50,7,2
4,0.443,"R Meridian Div 2",102,80,20,2
3,0.443,"R Meridian Div 2",153,73,65,15
2,0.443,"R Meridian Div 2",150,48,80,22
1,0.443,"R Meridian Div 2",96,12,68,16
0,0.443,"R Meridian Div 2",32,0,29,3
6,0.408,"R Metro",13,13,0,0
5,0.408,"R Metro",56,47,8,1
4,0.408,"R Metro",90,66,16,8
3,0.408,"R Metro",132,78,39,15
2,0.408,"R Metro",164,50,87,27
1,0.408,"R Metro",149,27,97,25
0,0.408,"R Metro",44,0,34,10
6,0.421,"R Midland Div 1",9,8,0,1
5,0.421,"R Midland Div 1",29,27,1,1
4,0.421,"R Midland Div 1",70,51,14,5
3,0.421,"R Midland Div 1",102,49,38,15
2,0.421,"R Midland Div 1",88,30,44,14
1,0.421,"R Midland Div 1",76,9,51,16
0,0.421,"R Midland Div 1",32,0,26,6
6,0.483,"R Midland Div 2",16,16,0,0
5,0.483,"R Midland Div 2",52,39,5,8
4,0.483,"R Midland Div 2",85,53,14,18
3,0.483,"R Midland Div 2",108,45,44,19
2,0.483,"R Midland Div 2",92,25,53,14
1,0.483,"R Midland Div 2",60,5,50,5
0,0.483,"R Midland Div 2",25,0,17,8
6,0.422,"R Morningstar",17,17,0,0
5,0.422,"R Morningstar",69,59,7,3
4,0.422,"R Morningstar",116,84,24,8
3,0.422,"R Morningstar",146,76,56,14
2,0.422,"R Morningstar",197,73,102,22
1,0.422,"R Morningstar",140,22,88,30
0,0.422,"R Morningstar",63,0,54,9
6,0.411,"R Pacific",4,4,0,0
5,0.411,"R Pacific",35,34,1,0
4,0.411,"R Pacific",56,45,11,0
3,0.411,"R Pacific",108,52,33,23
2,0.411,"R Pacific",116,41,61,14
1,0.411,"R Pacific",80,17,57,6
0,0.411,"R Pacific",33,0,30,3
6,0.406,"R Piedmont Div 1",2,2,0,0
5,0.406,"R Piedmont Div 1",32,27,3,2
4,0.406,"R Piedmont Div 1",68,46,16,6
3,0.406,"R Piedmont Div 1",95,51,34,10
2,0.406,"R Piedmont Div 1",114,42,53,19
1,0.406,"R Piedmont Div 1",90,22,56,12
0,0.406,"R Piedmont Div 1",31,0,28,3
6,0.425,"R Piedmont Div 2",9,9,0,0
5,0.425,"R Piedmont Div 2",34,29,2,3
4,0.425,"R Piedmont Div 2",50,34,12,4
3,0.425,"R Piedmont Div 2",65,40,19,6
2,0.425,"R Piedmont Div 2",90,25,51,14
1,0.425,"R Piedmont Div 2",73,13,49,11
0,0.425,"R Piedmont Div 2",23,0,17,6
6,0.420,"R Plaza",10,10,0,0
5,0.420,"R Plaza",56,51,4,1
4,0.420,"R Plaza",132,99,20,13
3,0.420,"R Plaza",183,84,75,24
2,0.420,"R Plaza",194,63,93,38
1,0.420,"R Plaza",136,23,94,19
0,0.420,"R Plaza",51,0,44,7
6,0.407,"R Prairie",12,8,0,4
5,0.407,"R Prairie",48,45,1,2
4,0.407,"R Prairie",91,67,16,8
3,0.407,"R Prairie",135,82,40,13
2,0.407,"R Prairie",183,68,99,16
1,0.407,"R Prairie",120,19,88,13
0,0.407,"R Prairie",53,0,45,8
6,0.396,"R Seaboard",4,4,0,0
5,0.396,"R Seaboard",33,31,1,1
4,0.396,"R Seaboard",72,55,8,9
3,0.396,"R Seaboard",150,83,46,21
2,0.396,"R Seaboard",161,68,83,10
1,0.396,"R Seaboard",111,15,86,10
0,0.396,"R Seaboard",37,0,32,5
6,0.425,"R Sequoia",11,11,0,0
5,0.425,"R Sequoia",50,45,2,3
4,0.425,"R Sequoia",108,83,18,7
3,0.425,"R Sequoia",158,80,59,19
2,0.425,"R Sequoia",165,47,89,29
1,0.425,"R Sequoia",121,21,81,19
0,0.425,"R Sequoia",41,0,38,3
6,0.479,"R Sierra Div 1",7,7,0,0
5,0.479,"R Sierra Div 1",46,36,5,5
4,0.479,"R Sierra Div 1",86,50,15,21
3,0.479,"R Sierra Div 1",106,47,42,17
2,0.479,"R Sierra Div 1",90,25,56,9
1,0.479,"R Sierra Div 1",63,8,45,10
0,0.479,"R Sierra Div 1",10,0,10,0
6,0.427,"R Sierra Div 2",2,2,0,0
5,0.427,"R Sierra Div 2",27,27,0,0
4,0.427,"R Sierra Div 2",76,49,21,6
3,0.427,"R Sierra Div 2",102,52,36,14
2,0.427,"R Sierra Div 2",98,37,47,14
1,0.427,"R Sierra Div 2",50,7,36,7
0,0.427,"R Sierra Div 2",37,0,34,3
6,0.416,"R Skyline",6,6,0,0
5,0.416,"R Skyline",47,38,5,4
4,0.416,"R Skyline",111,78,23,10
3,0.416,"R Skyline",167,89,62,16
2,0.416,"R Skyline",150,56,72,22
1,0.416,"R Skyline",108,18,75,15
0,0.416,"R Skyline",65,0,48,17
